date,source,page_views,sessions,bounce_rate,likes,shares,comments
2025-05-07,Instagram,42524.0,8725.0,51.22,8394.0,3774.0,2534.0
2025-04-21,Instagram,44821.0,11687.0,73.81,4491.0,1681.0,151.0
2025-04-17,LinkedIn,43315.0,7559.0,24.05,9655.0,298.0,765.0
2025-06-28,Facebook,30266.0,22814.0,53.02,6083.0,3374.0,1944.0
2025-04-30,Website,16995.0,7909.0,8.09,9965.0,3713.0,2152.0
2025-04-26,Twitter,18610.0,1078.0,37.16,1253.0,4768.0,1095.0
2025-06-21,LinkedIn,22529.0,8897.0,9.91,3809.0,201.0,1255.0
2025-04-27,Facebook,44680.0,25272.0,44.37,2668.0,4629.0,701.0
2025-04-21,Instagram,30579.0,19251.0,77.88,7243.0,4601.0,902.0
2025-05-12,LinkedIn,47404.0,9881.0,91.99,9424.0,758.0,2956.0
2025-06-21,Twitter,7865.0,7629.0,97.03,8320.0,2784.0,1033.0
2025-06-24,Instagram,3196.0,597.0,89.25,4476.0,1555.0,2130.0
2025-07-04,LinkedIn,46080.0,45164.0,81.47,3808.0,4567.0,1057.0
2025-04-25,Instagram,14936.0,6877.0,80.65,6237.0,2848.0,1857.0
2025-06-21,LinkedIn,49878.0,44942.0,66.98,535.0,4477.0,1606.0
2025-04-18,Facebook,10045.0,952.0,34.97,2331.0,2800.0,
2025-05-27,Facebook,38754.0,18102.0,41.27,6175.0,4929.0,1563.0
2025-05-05,Twitter,34652.0,25988.0,43.3,4360.0,1248.0,2764.0
2025-05-22,LinkedIn,439.0,292.0,22.84,2505.0,,2775.0
2025-06-22,Website,45122.0,,45.59,5868.0,1782.0,2357.0
2025-05-04,Facebook,3536.0,2869.0,89.12,5656.0,614.0,644.0
2025-04-23,Instagram,5021.0,1673.0,76.4,3967.0,3128.0,2746.0
2025-05-12,LinkedIn,9045.0,2982.0,75.65,2103.0,3278.0,1938.0
2025-05-27,Twitter,14372.0,327.0,25.01,7878.0,4779.0,2568.0
2025-07-06,Twitter,29838.0,,69.92,1131.0,2318.0,495.0
2025-05-30,Facebook,2075.0,1364.0,42.16,3902.0,3614.0,1083.0
2025-04-19,LinkedIn,21730.0,7033.0,5.9,5082.0,873.0,920.0
2025-06-28,Twitter,9424.0,9367.0,2.4,9388.0,1528.0,1218.0
2025-06-08,Twitter,19715.0,16996.0,11.23,4301.0,2277.0,2848.0
2025-05-22,Instagram,18278.0,16189.0,21.69,3733.0,4434.0,1910.0
2025-07-06,Website,46803.0,38920.0,42.89,9907.0,447.0,
2025-06-15,Website,30103.0,27159.0,30.64,8716.0,490.0,1750.0
2025-06-02,Instagram,9135.0,7250.0,69.05,2415.0,2761.0,2863.0
2025-06-15,Facebook,26681.0,8261.0,42.17,4308.0,3170.0,26.0
2025-06-21,Website,12737.0,3171.0,35.97,5315.0,4658.0,1747.0
2025-06-06,Twitter,21336.0,18647.0,47.57,5768.0,1441.0,2144.0
2025-07-07,Website,8018.0,553.0,43.51,1182.0,4157.0,2890.0
2025-07-05,Facebook,39661.0,34858.0,93.73,5643.0,2890.0,1846.0
2025-07-12,Facebook,48557.0,13727.0,77.8,8730.0,2783.0,2928.0
2025-06-14,LinkedIn,22864.0,5548.0,44.8,8510.0,1125.0,2439.0
2025-06-17,Facebook,16936.0,5005.0,14.66,1268.0,4708.0,1430.0
2025-06-20,Instagram,48036.0,8714.0,72.58,7261.0,1683.0,1080.0
2025-06-05,Website,42696.0,15992.0,83.6,3059.0,2847.0,2994.0
2025-07-12,LinkedIn,10507.0,7996.0,67.73,2005.0,2240.0,2340.0
2025-05-04,Instagram,25749.0,172.0,51.16,2820.0,3426.0,1873.0
2025-05-27,Facebook,47468.0,23239.0,58.73,6484.0,279.0,233.0
2025-06-19,Website,19228.0,9049.0,65.16,4007.0,3526.0,876.0
2025-06-04,LinkedIn,31119.0,7476.0,98.8,9098.0,3510.0,2603.0
2025-06-05,LinkedIn,15841.0,14779.0,91.36,296.0,3261.0,122.0
2025-04-18,Website,26517.0,17459.0,43.64,2110.0,427.0,1409.0
2025-05-29,LinkedIn,47873.0,22493.0,6.98,9237.0,184.0,624.0
2025-05-30,LinkedIn,13787.0,12643.0,37.67,zEjSQpm6,4236.0,2561.0
2025-05-07,Instagram,777.0,201.0,75.38,8022.0,309.0,100.0
2025-05-06,Facebook,4017.0,2762.0,61.03,5943.0,764.0,1846.0
SLLXxA2x,Website,,23583.0,40.28,2917.0,2210.0,2159.0
2025-04-15,Website,42350.0,35922.0,49.45,4489.0,3655.0,1312.0
2025-07-01,Instagram,18859.0,13727.0,80.16,5731.0,3097.0,1359.0
2025-04-30,Twitter,47129.0,9125.0,3.17,8261.0,3398.0,1267.0
2025-04-29,Instagram,43909.0,16643.0,16.55,9121.0,3973.0,98.0
2025-04-20,LinkedIn,46004.0,15623.0,61.97,7263.0,1902.0,972.0
2025-06-16,Instagram,37521.0,31938.0,53.1,2513.0,3923.0,2834.0
2025-07-08,Website,34240.0,801.0,9.0,5194.0,1321.0,843.0
2025-06-22,Website,45188.0,15855.0,63.02,5477.0,185.0,1740.0
2025-06-26,Twitter,10042.0,4465.0,55.14,8626.0,2721.0,2977.0
2025-05-19,Website,37370.0,11646.0,46.45,6746.0,3425.0,2122.0
2025-06-27,Website,44300.0,686.0,57.45,3594.0,3395.0,2992.0
2025-05-25,Website,45954.0,17054.0,6.23,7312.0,4998.0,1914.0
2025-07-12,LinkedIn,39396.0,13755.0,10.87,6053.0,3687.0,687.0
2025-06-13,Website,4621.0,276.0,50.03,1208.0,4091.0,1324.0
2025-04-26,Website,,1217.0,82.29,3117.0,2351.0,1636.0
2025-05-22,Twitter,37162.0,29722.0,65.66,6949.0,1237.0,2866.0
2025-06-24,LinkedIn,41436.0,41304.0,51.88,2500.0,4192.0,1128.0
2025-05-06,Website,32550.0,31870.0,29.76,286.0,1644.0,237.0
2025-04-22,LinkedIn,29870.0,12381.0,56.62,3718.0,2871.0,704.0
2025-05-11,Website,15776.0,12138.0,82.62,6707.0,4414.0,2758.0
2025-07-02,Facebook,20581.0,1295.0,12.32,4980.0,237.0,591.0
2025-06-05,LinkedIn,21439.0,12122.0,6.57,4655.0,3539.0,2352.0
2025-05-28,Twitter,42014.0,5663.0,75.68,638.0,1038.0,197.0
,LinkedIn,14130.0,2075.0,38.39,136.0,4654.0,2866.0
2025-06-03,Facebook,18459.0,292.0,76.79,9209.0,3842.0,1156.0
2025-04-30,Twitter,23999.0,15011.0,81.02,6059.0,75.0,878.0
2025-07-02,LinkedIn,39060.0,14685.0,28.11,1266.0,3538.0,2443.0
2025-06-18,Instagram,37685.0,23856.0,62.77,4612.0,939.0,1954.0
2025-05-30,Twitter,1296.0,613.0,76.96,1042.0,1251.0,918.0
2025-06-28,Facebook,13588.0,7166.0,89.45,8288.0,731.0,2450.0
2025-05-31,Facebook,2403.0,917.0,22.48,3177.0,410.0,2815.0
2025-04-26,Facebook,37697.0,29724.0,95.38,6758.0,2986.0,2595.0
2025-04-30,Instagram,40242.0,12712.0,27.78,7681.0,887.0,450.0
2025-04-27,LinkedIn,43485.0,12724.0,22.43,7708.0,1806.0,1122.0
2025-05-21,Twitter,35047.0,26809.0,69.82,722.0,4690.0,2555.0
2025-04-25,Instagram,29449.0,21137.0,43.42,9966.0,1192.0,656.0
2025-04-30,Instagram,21199.0,12304.0,11.46,1735.0,347.0,2814.0
2025-06-02,Facebook,33169.0,5660.0,40.57,9957.0,2252.0,1887.0
2025-04-22,LinkedIn,49930.0,7919.0,31.75,5707.0,2808.0,520.0
2025-04-19,Website,26784.0,6568.0,17.31,7928.0,4516.0,205.0
2025-05-11,Twitter,18412.0,16384.0,58.25,2584.0,283.0,2287.0
2025-04-16,Website,33636.0,10710.0,35.4,8202.0,3496.0,2705.0
2025-06-07,Twitter,36304.0,26887.0,28.05,298.0,247.0,760.0
2025-04-20,LinkedIn,39655.0,18883.0,15.33,4259.0,1468.0,1356.0
2025-05-29,Twitter,26090.0,18020.0,14.96,1705.0,1042.0,1598.0
2025-07-12,Facebook,17710.0,,29.58,4492.0,2404.0,1461.0
2025-07-01,LinkedIn,31163.0,25928.0,96.08,7857.0,4364.0,1628.0
2025-05-06,Instagram,45644.0,42975.0,99.81,9589.0,1087.0,386.0
2025-07-07,Twitter,28736.0,8015.0,38.45,2584.0,3255.0,2406.0
2025-06-26,Website,28887.0,24584.0,31.01,7323.0,4238.0,1346.0
2025-05-20,Instagram,31655.0,22880.0,32.27,5147.0,1043.0,984.0
2025-06-07,,26598.0,21180.0,12.18,2242.0,3081.0,2804.0
2025-04-27,Website,16216.0,8474.0,44.11,6843.0,1113.0,795.0
2025-05-22,Twitter,29574.0,4199.0,71.69,2367.0,3685.0,221.0
2025-04-21,pFSLA46J,6702.0,3407.0,69.71,2636.0,4815.0,2562.0
2025-04-20,Website,9947.0,3503.0,46.27,6271.0,11.0,702.0
2025-06-03,Instagram,32248.0,4054.0,32.5,4843.0,3267.0,1690.0
2025-06-01,Website,49651.0,18464.0,54.2,9346.0,59.0,122.0
2025-06-18,Instagram,21616.0,20379.0,25.2,255.0,270.0,1713.0
2025-06-02,Twitter,4256.0,2483.0,69.33,4613.0,4704.0,2388.0
2025-04-27,Instagram,12170.0,422.0,86.04,8675.0,4365.0,2348.0
2025-04-17,LinkedIn,18706.0,1870.0,10.3,3733.0,2167.0,643.0
2025-04-23,Instagram,4577.0,1797.0,22.96,1716.0,2931.0,2485.0
2025-07-12,LinkedIn,31199.0,27389.0,68.46,7281.0,2195.0,106.0
2025-06-17,,25355.0,25178.0,44.61,3761.0,1008.0,998.0
2025-06-15,Twitter,39161.0,31478.0,78.87,1293.0,3025.0,2226.0
2025-04-28,Website,27992.0,22343.0,2.59,442.0,862.0,2546.0
2025-07-04,Twitter,32668.0,31039.0,76.56,1579.0,3467.0,521.0
2025-04-19,0vZkSIYa,22366.0,1749.0,74.93,5.0,2130.0,1092.0
2025-05-14,LinkedIn,3521.0,1604.0,69.85,1968.0,4513.0,2972.0
2025-06-12,LinkedIn,24878.0,3923.0,30.14,774.0,3470.0,354.0
2025-06-21,Instagram,26581.0,23438.0,15.92,6866.0,2317.0,1210.0
2025-04-24,Website,21046.0,16593.0,32.69,3714.0,2835.0,20.0
2025-05-02,Facebook,29833.0,24214.0,12.79,167.0,2094.0,172.0
2025-06-30,Facebook,7132.0,4779.0,59.34,1016.0,3883.0,2384.0
2025-06-17,Facebook,6307.0,4801.0,64.26,1858.0,WNFPo62j,122.0
2025-07-02,LinkedIn,8493.0,2438.0,34.96,5572.0,1970.0,1817.0
2025-04-15,Twitter,35959.0,25190.0,ZxXEXaMO,6771.0,3343.0,639.0
2025-07-11,Twitter,13953.0,9488.0,91.15,8999.0,527.0,2016.0
2025-05-16,Twitter,29149.0,24443.0,80.6,8049.0,3266.0,2042.0
2025-05-25,Website,29673.0,11440.0,63.34,4355.0,1859.0,2175.0
2025-06-08,Instagram,37918.0,34038.0,78.66,7141.0,1561.0,2085.0
2025-05-11,Facebook,42179.0,40913.0,16.29,7733.0,3790.0,2175.0
2025-06-09,LinkedIn,13061.0,5984.0,46.23,4889.0,1041.0,2819.0
2025-07-13,LinkedIn,20184.0,5843.0,57.33,115.0,1386.0,416.0
2025-06-21,Twitter,17511.0,7303.0,45.03,4978.0,2530.0,2713.0
2025-07-05,Website,8818.0,2013.0,20.66,4277.0,3642.0,2484.0
2025-04-21,LinkedIn,41392.0,35410.0,43.9,2354.0,4215.0,874.0
2025-06-25,Twitter,4792.0,3850.0,52.64,477.0,707.0,2793.0
2025-06-30,Facebook,32559.0,18321.0,35.59,514.0,2124.0,2905.0
2025-05-24,LinkedIn,35761.0,8833.0,86.3,7899.0,4654.0,857.0
2025-05-21,Website,42608.0,41718.0,95.85,1553.0,4977.0,1874.0
2025-05-10,Facebook,26295.0,6285.0,72.18,2649.0,4052.0,944.0
2025-06-28,Website,46705.0,45850.0,10.41,2717.0,2349.0,2196.0
2025-07-07,LinkedIn,46057.0,15900.0,95.84,6729.0,869.0,2124.0
2025-05-02,Instagram,46191.0,18787.0,33.36,4468.0,4128.0,987.0
2025-07-06,Instagram,15543.0,3446.0,0.08,9422.0,745.0,1148.0
2025-07-06,Instagram,2515.0,1666.0,7.98,384.0,4496.0,1919.0
2025-06-02,Website,27913.0,21250.0,41.2,7507.0,2458.0,710.0
2025-05-13,LinkedIn,2670.0,1227.0,64.54,8546.0,2209.0,2213.0
2025-07-03,Twitter,33851.0,16041.0,95.37,5689.0,1731.0,2215.0
2025-04-17,Twitter,17126.0,281.0,65.79,6881.0,491.0,2564.0
2025-06-26,Website,27851.0,27620.0,,5929.0,963.0,1696.0
2025-06-10,Website,23837.0,2708.0,29.41,7599.0,365.0,1043.0
2025-05-08,Twitter,9277.0,3915.0,62.54,3206.0,1213.0,101.0
2025-05-30,LinkedIn,31153.0,28058.0,25.32,493.0,2491.0,1761.0
2025-07-07,LinkedIn,47198.0,6954.0,77.49,5169.0,,428.0
2025-05-14,LinkedIn,41146.0,33063.0,55.13,5372.0,782.0,791.0
2025-04-16,Instagram,44194.0,29361.0,20.86,4578.0,1497.0,1506.0
2025-06-21,Facebook,38246.0,25690.0,80.81,4985.0,1344.0,1834.0
2025-06-12,LinkedIn,26487.0,1502.0,30.4,4079.0,3273.0,1309.0
2025-05-17,Website,18620.0,8144.0,0.13,5610.0,2818.0,2303.0
2025-06-25,LinkedIn,21804.0,16724.0,84.2,2389.0,4464.0,2372.0
2025-07-11,Facebook,31617.0,1412.0,16.31,2529.0,913.0,468.0
2025-06-12,Twitter,22885.0,13118.0,74.76,6344.0,386.0,2505.0
2025-04-20,Instagram,9712.0,7018.0,0.89,1554.0,1589.0,1336.0
2025-06-11,LinkedIn,41228.0,26099.0,58.38,9966.0,3734.0,68.0
2025-05-17,LinkedIn,13372.0,10469.0,93.41,6855.0,3681.0,920.0
2025-04-23,Facebook,15070.0,5074.0,97.26,7855.0,3339.0,2423.0
2025-05-31,Twitter,44859.0,44077.0,34.35,1031.0,4779.0,2771.0
2025-06-10,Instagram,23595.0,11744.0,69.93,6914.0,1170.0,2010.0
2025-05-10,Website,6489.0,2866.0,41.96,5917.0,3442.0,1836.0
2025-06-04,Instagram,25928.0,16107.0,24.64,1568.0,3705.0,1687.0
2025-05-08,Facebook,6205.0,5258.0,68.56,5535.0,3912.0,1416.0
2025-04-20,LinkedIn,41982.0,6064.0,,4483.0,3527.0,1270.0
2025-05-07,Instagram,45025.0,5432.0,11.55,2508.0,4076.0,2907.0
2025-05-19,Website,36143.0,7864.0,16.18,7729.0,1013.0,1399.0
2025-05-01,Twitter,7274.0,,4.88,7991.0,2326.0,1101.0
2025-07-10,Website,48830.0,31398.0,98.82,8142.0,3079.0,229.0
2025-07-13,Website,18174.0,13736.0,12.4,,4763.0,718.0
2025-06-21,Website,13156.0,9475.0,89.92,886.0,964.0,2344.0
2025-06-15,Instagram,49109.0,30404.0,46.07,8457.0,3543.0,667.0
2025-06-05,Twitter,11430.0,8514.0,89.37,3106.0,3133.0,617.0
2025-05-24,LinkedIn,23098.0,6794.0,47.42,3311.0,1843.0,910.0
2025-05-21,LinkedIn,45298.0,18615.0,94.91,cgeySxqd,4435.0,78.0
2025-04-22,Website,8772.0,177.0,2.99,7671.0,617.0,1963.0
2025-06-19,Website,11233.0,9001.0,74.47,6207.0,365.0,469.0
2025-06-25,Instagram,2236.0,541.0,74.12,2413.0,381.0,1151.0
2025-06-16,Website,,2390.0,84.31,9322.0,4952.0,680.0
2025-05-03,Instagram,5368.0,204.0,8.23,1304.0,2371.0,652.0
2025-06-11,Website,10318.0,7239.0,0.39,9262.0,2672.0,1896.0
2025-05-27,Instagram,28728.0,4161.0,96.01,8725.0,1306.0,1552.0
2025-06-25,Instagram,48526.0,31361.0,33.65,3719.0,214.0,2792.0
2025-04-22,Instagram,49443.0,25933.0,36.73,7220.0,112.0,7.0
2025-06-01,LinkedIn,39804.0,23310.0,88.06,9689.0,489.0,1918.0
2025-05-01,Twitter,21681.0,19361.0,71.07,147.0,2526.0,607.0
2025-07-09,LinkedIn,25408.0,14269.0,87.85,,611.0,689.0
2025-04-25,LinkedIn,13608.0,10692.0,43.66,5373.0,927.0,2032.0
2025-06-03,Facebook,21825.0,20157.0,73.96,4408.0,2531.0,2833.0
2025-05-24,Twitter,44366.0,25630.0,58.36,9771.0,1460.0,1618.0
2025-06-06,Facebook,21364.0,10908.0,27.87,3815.0,3237.0,373.0
2025-06-20,gB46bO4p,19753.0,8725.0,82.21,3686.0,2461.0,2422.0
2025-04-28,Instagram,49981.0,34524.0,17.64,6139.0,4699.0,793.0
2025-06-06,Website,32073.0,16490.0,66.54,5427.0,3504.0,2741.0
2025-07-09,Twitter,16521.0,7036.0,50.61,2846.0,4682.0,2956.0
2025-04-23,Instagram,26675.0,7715.0,14.91,2572.0,1127.0,2495.0
2025-05-21,Instagram,3672.0,2962.0,43.87,366.0,796.0,1920.0
2025-04-20,tQ2XPoeS,8351.0,1840.0,24.14,2246.0,4836.0,1581.0
2025-04-28,Website,35919.0,14515.0,80.02,9793.0,1103.0,2418.0
2025-06-06,Instagram,28291.0,17975.0,81.34,6383.0,4986.0,2820.0
2025-06-27,Website,16296.0,11415.0,8.18,7496.0,1098.0,1655.0
2025-05-24,LinkedIn,249.0,234.0,92.65,2676.0,2537.0,823.0
2025-07-08,Twitter,35729.0,11588.0,10.61,9576.0,3431.0,404.0
2025-06-01,Website,17409.0,5426.0,15.34,332.0,1156.0,1338.0
2025-04-19,Twitter,1209.0,927.0,84.05,3925.0,4799.0,211.0
2025-06-09,LinkedIn,28684.0,23774.0,37.66,7812.0,3401.0,1943.0
2025-06-29,LinkedIn,23479.0,22942.0,74.28,3048.0,4447.0,1469.0
2025-04-19,Instagram,27290.0,24816.0,54.88,5190.0,3757.0,2748.0
2025-06-26,Facebook,42284.0,40749.0,21.47,1926.0,226.0,974.0
2025-04-23,Twitter,275.0,79.0,58.3,4174.0,129.0,251.0
2025-06-13,Instagram,48935.0,7010.0,38.06,1984.0,3290.0,2098.0
2025-07-02,LinkedIn,48027.0,415.0,38.07,640.0,1322.0,1682.0
2025-05-03,Website,2474.0,1372.0,21.79,6615.0,4781.0,2998.0
2025-06-12,Website,26882.0,26275.0,38.35,9317.0,4015.0,318.0
2025-05-19,Twitter,42289.0,27490.0,19.27,3413.0,3341.0,713.0
2025-04-19,Website,38433.0,32572.0,57.36,5092.0,2863.0,409.0
2025-05-03,Twitter,5371.0,1330.0,34.66,186.0,2919.0,2151.0
2025-06-17,Website,5294.0,38.0,61.08,9133.0,,1842.0
2025-05-01,Twitter,21142.0,10642.0,73.55,7680.0,777.0,2330.0
2025-05-07,Instagram,4820.0,156.0,68.9,8546.0,3309.0,487.0
2025-06-11,Website,23238.0,3740.0,54.22,5921.0,890.0,1755.0
2025-06-09,Website,38886.0,36320.0,39.7,1904.0,3383.0,772.0
2025-05-28,LinkedIn,28554.0,26217.0,41.4,3237.0,3253.0,1115.0
2025-06-20,LinkedIn,21214.0,544.0,82.41,7482.0,1954.0,266.0
2025-04-22,Website,5878.0,2968.0,68.1,5140.0,4423.0,998.0
2025-06-29,Instagram,41322.0,25573.0,5.3,3601.0,4661.0,248.0
2025-04-30,Instagram,42067.0,32650.0,87.24,7902.0,1929.0,2401.0
2025-06-06,Twitter,45967.0,30366.0,4.31,3903.0,911.0,1653.0
2025-07-03,LinkedIn,14826.0,7777.0,57.28,8385.0,2188.0,1309.0
2025-06-07,Facebook,13775.0,12180.0,22.08,,1049.0,600.0
2025-06-18,Website,zYii16od,5634.0,11.05,9295.0,2106.0,2028.0
2025-07-04,Twitter,38852.0,6429.0,36.19,8232.0,1527.0,2293.0
2025-05-12,Twitter,45286.0,2675.0,53.48,655.0,3879.0,2094.0
2025-06-16,Website,43822.0,653.0,64.31,9838.0,2442.0,1100.0
2025-05-03,LinkedIn,20421.0,18535.0,45.69,2499.0,3474.0,2180.0
2025-04-29,Instagram,12463.0,4183.0,64.78,1753.0,3531.0,1230.0
2025-05-09,Facebook,25768.0,14604.0,48.86,3795.0,2248.0,2139.0
2025-06-11,LinkedIn,37687.0,28990.0,47.21,7776.0,2612.0,2941.0
2025-06-21,Twitter,24918.0,14863.0,29.99,5537.0,2675.0,1495.0
2025-07-09,Website,47921.0,42009.0,59.47,9026.0,2031.0,2903.0
2025-05-06,Website,35759.0,33365.0,33.01,7373.0,2767.0,2671.0
2025-06-16,Website,516.0,461.0,36.31,5697.0,1207.0,2727.0
2025-06-15,Website,45694.0,18961.0,55.49,1937.0,1888.0,896.0
2025-04-25,Instagram,45799.0,38948.0,8.68,791.0,3389.0,181.0
2025-05-25,Twitter,13508.0,5703.0,46.45,802.0,1479.0,2006.0
2025-05-18,Facebook,45378.0,34267.0,20.36,8186.0,2509.0,611.0
2025-05-29,Instagram,36124.0,32959.0,80.98,3175.0,3907.0,2917.0
2025-05-31,LinkedIn,31546.0,14456.0,29.07,4540.0,3169.0,2000.0
2025-05-27,LinkedIn,29851.0,1531.0,97.58,5462.0,1216.0,160.0
2025-06-29,Twitter,26613.0,12564.0,98.96,8097.0,990.0,1061.0
2025-04-25,Website,26837.0,6831.0,49.93,2238.0,838.0,2730.0
2025-07-07,Facebook,27693.0,20307.0,53.04,3046.0,1917.0,172.0
2025-07-03,Website,14883.0,13031.0,90.4,6745.0,4552.0,747.0
2025-05-26,Twitter,42552.0,5.0,70.71,9969.0,751.0,2704.0
2025-05-15,Twitter,26344.0,14883.0,92.47,7786.0,65.0,59.0
2025-05-05,Instagram,7238.0,4754.0,41.5,3233.0,2989.0,929.0
2025-05-25,Twitter,37189.0,33053.0,49.52,2303.0,2058.0,1532.0
2025-06-11,Website,23011.0,12836.0,77.13,3019.0,3353.0,480.0
2025-05-02,Website,31719.0,14147.0,41.13,177.0,1357.0,1467.0
2025-05-20,Website,13806.0,3697.0,14.55,6139.0,540.0,2241.0
2025-04-29,Twitter,10926.0,2042.0,17.32,2503.0,2394.0,1989.0
2025-06-22,LinkedIn,26103.0,17586.0,39.96,7798.0,3273.0,949.0
2025-05-18,Instagram,26133.0,7505.0,63.32,6175.0,1332.0,1205.0
2025-06-29,Website,35840.0,33718.0,7.32,705.0,2853.0,2210.0
2025-06-25,Instagram,30873.0,26385.0,85.1,4073.0,3417.0,286.0
2025-06-01,Website,13264.0,6798.0,41.07,443.0,4687.0,1847.0
2025-05-09,Website,24641.0,16817.0,21.08,288.0,3855.0,2451.0
2025-06-23,LinkedIn,3222.0,1254.0,89.52,3583.0,3880.0,880.0
2025-04-20,Instagram,43733.0,8171.0,77.67,2299.0,2673.0,2164.0
2025-06-30,Instagram,36643.0,21843.0,75.62,2432.0,3420.0,390.0
2025-05-20,Facebook,,10165.0,94.44,1343.0,4426.0,1103.0
2025-06-22,Facebook,5882.0,3099.0,37.0,1882.0,2543.0,2363.0
2025-06-03,Instagram,31378.0,13997.0,58.61,6916.0,,2921.0
2025-07-12,Twitter,39109.0,29785.0,43.34,5645.0,3263.0,1517.0
2025-06-10,Twitter,28598.0,22911.0,4.32,8392.0,1652.0,637.0
2025-05-13,Instagram,28403.0,22334.0,11.37,1205.0,4750.0,358.0
2025-07-12,Twitter,47058.0,6627.0,71.55,6197.0,1227.0,1138.0
2025-04-18,Website,12298.0,9962.0,13.04,7782.0,353.0,60.0
2025-05-19,Facebook,22462.0,533.0,76.0,8314.0,4330.0,16.0
2025-06-14,Instagram,45628.0,24701.0,Vzcg3lhM,,587.0,1692.0
2025-06-25,LinkedIn,48881.0,8989.0,44.49,7425.0,1671.0,1707.0
2025-04-15,Facebook,31310.0,19357.0,13.65,1170.0,3452.0,2952.0
2025-06-24,Twitter,42054.0,30132.0,98.09,4385.0,3902.0,58.0
2025-04-28,Facebook,9260.0,3026.0,30.62,2653.0,543.0,
2025-06-03,Twitter,28779.0,20293.0,3.58,4931.0,908.0,2477.0
2025-07-07,LinkedIn,12452.0,6527.0,95.8,7535.0,585.0,2040.0
2025-07-11,Twitter,40486.0,43.0,62.9,7032.0,2323.0,1300.0
2025-05-15,Website,21318.0,4032.0,44.81,7680.0,771.0,1366.0
2025-05-10,Instagram,45195.0,4636.0,22.07,5150.0,3436.0,2245.0
