date,platform,campaign_id,impressions,clicks,conversions,spend,cpm,cpc,cpa
2025-05-07,Meta Ads,10fffda8-c055-4086-b45f-22800ac7aa6a,41474.0,39969.0,7263.0,1012.53,24.41,0.03,0.14
2025-06-11,Google Ads,d2a9201d-648f-4d54-a160-dccbae2a3861,64874.0,42453.0,29631.0,2390.68,36.85,0.06,0.08
2025-06-07,Meta Ads,2b427906-ede8-4af8-b30f-48d7b3a050a6,24386.0,20283.0,18743.0,9149.03,375.18,0.45,0.49
2025-06-07,Google Ads,f535d918-c208-4d2f-b2e7-95865df04afe,97869.0,8720.0,3917.0,,59.67,0.67,1.49
2025-06-03,Meta Ads,76655e6e-b789-4beb-95ba-48e37aaacac0,48047.0,47996.0,9205.0,4112.17,85.59,0.09,0.45
2025-04-25,Meta Ads,2295d628-66c2-4e66-8f42-667666a66222,23164.0,5965.0,4513.0,1526.21,65.89,0.26,0.34
2025-06-27,Meta Ads,c8e012f6-00dd-486d-90fa-3f087ed740aa,28151.0,26432.0,20059.0,4318.88,153.42,0.16,0.22
2025-06-15,Meta Ads,629acabf-1c81-42bd-ad53-6f8c94b9a968,76743.0,2393.0,2347.0,8032.71,104.67,3.36,3.42
KWrkYcF6,Twitter,e8bd7dc4-adf7-4b3e-beb0-26bb8f558b70,45210.0,13122.0,6282.0,2042.43,45.18,0.16,0.33
2025-05-23,LinkedIn,7345427c-a94d-4f54-bd19-03be88b19377,1496.0,1195.0,589.0,6531.25,4365.81,5.47,11.09
2025-04-29,Meta Ads,d0cbff8c-b84d-47e3-9aee-0defc4388107,20795.0,1663.0,3.0,2620.11,126.0,1.58,873.37
2025-07-04,Meta Ads,0772204c-6b84-4637-8f09-d839044380e3,49151.0,33234.0,5346.0,5749.66,116.98,0.17,1.08
2025-05-16,Meta Ads,9f3148ae-ac46-4bee-964f-ea2d2e343fd0,24751.0,19419.0,279.0,4180.91,168.92,0.22,14.99
2025-06-10,Meta Ads,1c14793a-91f4-4553-a04e-a7efac581e26,87837.0,55616.0,17943.0,7781.39,88.59,0.14,0.43
2025-06-23,Twitter,bccb8aa2-36f3-44c4-b1c6-d0e823d92a10,6902.0,1094.0,982.0,697.18,101.01,0.64,0.71
2025-04-22,LinkedIn,98eaaa52-8d05-4429-b0bf-448b61ed30e7,92621.0,67095.0,61249.0,4226.62,45.63,0.06,0.07
2025-06-19,Meta Ads,1d8f650d-7dab-4504-b118-dc73c6b273fe,39411.0,15768.0,15227.0,610.39,15.49,0.04,0.04
2025-06-25,Twitter,bbaed63f-82f0-497d-81a6-d98e7d35fac8,14393.0,283.0,151.0,2132.84,148.19,7.54,14.12
2025-05-10,Google Ads,60b4a617-dc18-46ec-adf7-8b6cc7dc9558,96997.0,19562.0,12467.0,2822.18,29.1,0.14,0.23
2025-06-29,LinkedIn,72850eee-1971-4456-8757-cc964da8cc27,53720.0,43570.0,11456.0,6821.11,126.98,0.16,0.6
2025-06-22,LinkedIn,320287be-6376-4c8e-a260-0f01f7bf169e,92150.0,601.0,517.0,8551.33,92.8,14.23,16.54
2025-06-23,Google Ads,ae337ca1-d0d8-4f3b-aeb7-8e86094111df,41013.0,2396.0,291.0,4710.2,114.85,1.97,16.19
2025-05-05,LinkedIn,c3866bf9-37f3-402a-866f-c1ee9ae11191,53262.0,33486.0,31616.0,5485.77,103.0,0.16,0.17
2025-06-30,Meta Ads,c23c9eb2-bfa4-4032-ae91-4f3ffab06d27,9473.0,5020.0,794.0,4462.18,471.04,0.89,5.62
2025-07-06,Meta Ads,84f413a5-8c69-44d2-97e3-9b5a73b2a86c,53957.0,20614.0,11132.0,8504.82,157.62,0.41,0.76
2025-06-19,Twitter,58e58d72-bb3b-4e61-a79c-7d7ab7c90972,44472.0,13940.0,6671.0,5007.97,112.61,0.36,0.75
2025-04-22,LinkedIn,c13ec4f6-a34b-4f4e-b332-eb550d200feb,56698.0,16118.0,12381.0,9581.33,168.99,0.59,0.77
2025-05-16,LinkedIn,954661a1-426e-497d-9d4e-8af2439965b2,29905.0,23794.0,22008.0,8661.59,289.64,0.36,0.39
2025-07-08,Google Ads,f251a3ce-f7e2-4a07-a64b-32b498c4dd80,37973.0,35744.0,28653.0,3442.85,90.67,,0.12
2025-05-07,LinkedIn,cd7944c5-2a02-4f1e-81d5-238052faa178,695.0,452.0,44.0,8391.12,12073.55,18.56,190.71
2025-06-15,LinkedIn,9ade82c2-c316-4e4d-81f1-1c50e5680f54,32997.0,7141.0,288.0,3967.5,120.24,0.56,13.78
2025-04-25,,36664f4e-912d-41ac-a005-8376ae638804,76203.0,37478.0,22506.0,3318.8,43.55,0.09,0.15
2025-05-27,Google Ads,370a4f47-80a5-42b0-9e09-ed4a172d3276,61854.0,15126.0,3995.0,2583.93,41.77,0.17,0.65
2025-05-14,Twitter,c80f3e97-23db-4b22-8e21-30463c65f240,76412.0,20172.0,4415.0,8316.81,108.84,0.41,1.88
2025-05-04,LinkedIn,50feade2-46ea-40b3-9426-aff1472bb349,38562.0,36167.0,28955.0,4604.87,119.41,0.13,0.16
2025-05-27,LinkedIn,15ffac9d-27bc-4ab0-933c-e87892eca51e,80717.0,30890.0,18227.0,1636.43,20.27,0.05,0.09
2025-06-24,Meta Ads,63920b08-a359-4638-9392-233637d6a612,94116.0,29981.0,NNIRt99D,707.87,7.52,0.02,0.24
2025-05-21,Twitter,79b358f1-7f52-4571-b6e7-38877d888754,15816.0,6047.0,69.0,422.58,26.72,0.07,6.12
2025-05-30,Twitter,ce4a6959-8ad0-4e5e-9cdc-3cbbb1420d07,53865.0,32142.0,9067.0,9880.42,183.43,0.31,1.09
2025-05-11,Meta Ads,52b34d4d-7a21-4116-8d20-370b4e13d1c8,84597.0,75379.0,13696.0,8905.12,105.27,0.12,
2025-05-31,LinkedIn,d5019015-d11a-49ea-bd45-0072b9c67992,48861.0,8253.0,5179.0,91.43,1.87,0.01,0.02
2025-04-26,Meta Ads,d05bbf26-97a2-4649-9bf2-d296900be95f,46841.0,44378.0,18834.0,4738.81,101.17,0.11,0.25
2025-06-19,Google Ads,4749b251-6e65-489b-b4af-84a7790e3ee0,97558.0,10551.0,1927.0,1486.29,15.23,0.14,0.77
2025-04-30,LinkedIn,b57e08cc-8891-4f19-b5c8-baa8dbd04ef4,78658.0,30276.0,6055.0,1266.61,16.1,0.04,0.21
2025-05-23,LinkedIn,9adb89e2-e2f4-4a4d-a6b8-81b10782b12a,89622.0,85491.0,13421.0,5636.21,62.89,0.07,0.42
2025-07-04,LinkedIn,3a869f2c-97d0-4137-b773-6194f63a8b85,23496.0,23083.0,5389.0,3618.57,154.01,0.16,0.67
2025-06-11,Twitter,b57fcc47-43a4-47ed-ab0b-f80e30c181da,23030.0,19224.0,5238.0,628.28,27.28,0.03,0.12
2025-06-12,Meta Ads,ccc785c2-30da-4f08-b26f-fa00ea9ecf52,69341.0,63546.0,32256.0,9451.4,136.3,0.15,0.29
2025-04-17,Meta Ads,8938dcab-2961-4cba-8581-9ed4eb99642f,92720.0,25331.0,18628.0,784.62,8.46,0.03,0.04
2025-07-05,Meta Ads,410c18f3-5807-4103-96f2-64652c957c72,17896.0,4872.0,1634.0,2380.73,133.03,0.49,1.46
2025-06-02,Meta Ads,14874c6c-42aa-4ce0-a4cd-d7378f4cbcec,52044.0,3035.0,488.0,2131.42,40.95,0.7,4.37
2025-05-18,Twitter,fcb32b6a-b12c-4fed-8c2c-d525bfc12191,75323.0,40867.0,2585.0,8979.57,119.21,0.22,3.47
2025-06-03,Meta Ads,e1269df3-05fc-4d02-9b82-ee0793336be5,66676.0,57408.0,12836.0,8344.34,125.15,0.15,0.65
2025-06-18,Meta Ads,0f29bb25-5bd3-47c0-b957-5ba7ecd8b263,21232.0,18380.0,4865.0,1920.34,90.45,0.1,0.39
2025-05-24,Meta Ads,a2abe59b-d485-4dad-8a5a-93eec0d63dad,23880.0,23241.0,17718.0,4237.12,177.43,0.18,0.24
2025-06-24,Google Ads,f332d592-7687-4a87-a29e-f4ee25d1671a,71307.0,12765.0,10937.0,5665.41,79.45,0.44,0.52
2025-04-17,LinkedIn,1b2c5e9d-e1f4-45e4-924b-140a02ba0a95,73893.0,39126.0,21227.0,6673.12,90.31,0.17,0.31
2025-05-02,LinkedIn,259998af-f0dd-4dc7-8950-d820e204f5a1,42966.0,38981.0,25617.0,3928.4,91.43,0.1,0.15
2025-06-07,LinkedIn,3657e962-6d58-4bed-9e16-cad3c6f05d72,74976.0,10996.0,1322.0,8001.43,106.72,0.73,6.05
2025-05-23,Google Ads,8f71c9d8-20c8-4729-9d8d-17c8528d2e3c,65472.0,1738.0,139.0,2603.58,39.77,1.5,18.73
2025-06-24,Meta Ads,9c873354-92e9-4555-9716-69db18d9d05d,80114.0,19943.0,8978.0,2530.96,31.59,0.13,0.28
2025-04-15,Twitter,c0353e44-97c7-4dae-a5c4-87ade871c994,84464.0,41895.0,20691.0,2993.69,35.44,0.07,0.14
2025-05-19,Twitter,6571d80d-0319-4503-a148-e1baa6203cd2,93870.0,28418.0,4961.0,5176.43,55.14,,1.04
2025-06-30,LinkedIn,eae500bf-4eb9-40d5-a8cf-5a7c228ca1ff,42276.0,4435.0,498.0,6636.69,156.98,1.5,13.33
2025-06-22,Meta Ads,,14201.0,12511.0,3716.0,7596.44,534.92,0.61,2.04
2025-07-02,Twitter,1cb759a1-6b31-41a5-a14b-be3a7268bef8,73231.0,70588.0,54159.0,1174.6,16.04,0.02,0.02
2025-06-21,LinkedIn,2988ef18-6228-4b94-a64a-4ba2d4f5bf3a,,27539.0,5580.0,6418.95,103.31,0.23,1.15
2025-05-08,Twitter,6b33463c-e36e-4eb8-9125-f56bf434541a,71707.0,14249.0,12243.0,822.16,11.47,0.06,0.07
2025-06-26,Meta Ads,6110ba47-4271-433b-a17c-c8fa2104ced3,86770.0,25941.0,2243.0,6244.27,71.96,0.24,2.78
2025-05-02,LinkedIn,c298c53b-7ffd-48ce-a808-7b22a4fafad6,,42028.0,20539.0,8357.12,195.89,0.2,0.41
2025-05-15,Q9ezYhfx,be8115a1-88a2-4c83-aa22-aa046115d825,83375.0,44922.0,5191.0,8139.02,97.62,0.18,1.57
2025-06-30,Twitter,54b06aa3-008c-49fa-a307-2fff40a19f02,85967.0,33392.0,28360.0,9036.7,105.12,0.27,0.32
2025-04-23,Meta Ads,544fee1d-794e-489a-aad8-46f0af80485f,77288.0,21479.0,14078.0,1065.64,13.79,0.05,0.08
2025-05-23,LinkedIn,6d1a0138-24e1-478a-808a-a2d2827b8ad7,7207.0,6688.0,961.0,6111.84,848.04,0.91,6.36
2025-06-21,LinkedIn,966e2b62-bc4d-43e0-b3a2-275ceab119c6,5581.0,1929.0,1061.0,2223.6,398.42,1.15,2.1
2025-05-15,Google Ads,529f3b37-fea2-4158-bbc1-a220c916eef6,78482.0,63247.0,22694.0,6337.39,80.75,0.1,0.28
2025-04-22,Twitter,4419a544-8e74-4649-a5e1-3b87250b8adb,40325.0,26523.0,5662.0,460.37,11.42,0.02,0.08
2025-04-29,Twitter,54pHcCnS,97981.0,85058.0,13702.0,7713.13,78.72,0.09,0.56
2025-04-19,Twitter,b221ecf6-1d99-440a-8eb8-67cb997ef516,80975.0,77891.0,42819.0,984.79,12.16,0.01,0.02
2025-04-16,Meta Ads,4d945187-b656-4bb6-8dbe-7cebc7704f75,34294.0,22082.0,17863.0,8946.98,260.89,0.41,0.5
2025-05-26,Google Ads,2e8a68fc-fa33-4287-9778-68a5b9b37532,52347.0,26746.0,10826.0,6716.53,128.31,0.25,0.62
2025-06-14,LinkedIn,b6ab0971-7226-4aeb-b1ad-0c5c0805e50f,34346.0,10663.0,7520.0,133.71,3.89,0.01,0.02
2025-05-31,LinkedIn,524d0322-b09d-4de0-896b-fbb874cdba93,12625.0,6606.0,59.0,2635.69,208.77,0.4,44.67
2025-05-04,Twitter,a97142d5-1b10-4176-bc63-9d400960405d,60074.0,10242.0,1265.0,4529.91,75.41,0.44,3.58
2025-05-13,LinkedIn,8e7bb5c2-4f0a-4329-8698-514bfa2662b4,82764.0,27129.0,,5419.23,65.48,0.2,0.98
2025-05-07,Twitter,2de1d028-3143-47c1-bfb0-c7cfbf264046,32956.0,16276.0,7633.0,2341.71,71.06,0.14,0.31
2025-06-11,Meta Ads,4aded6f4-7959-4584-bf4d-ea684edbb38f,75275.0,73083.0,49860.0,3258.91,43.29,0.04,RRjvI1IG
2025-05-22,Twitter,59924226-02ad-4e96-a12a-ae73c464cf17,45083.0,29772.0,26724.0,2383.96,52.88,0.08,0.09
2025-06-29,Google Ads,8a57e85b-ffd5-424c-b03e-00b99f2d643d,39374.0,4249.0,1374.0,5266.68,133.76,1.24,3.83
2025-06-23,Meta Ads,65883b6d-18e1-480f-b02b-057b9343c78e,72874.0,61498.0,11121.0,7948.91,109.08,0.13,0.71
2025-07-11,LinkedIn,d73d46b9-cd15-4a3a-9571-c6186bb09623,17194.0,9664.0,8843.0,1676.79,97.52,0.17,0.19
2025-05-27,LinkedIn,f7dad8f3-f49c-4ec4-8d91-7cb6f4352474,42580.0,32158.0,13355.0,9574.35,224.86,0.3,0.72
2025-04-22,Google Ads,c6ad5069-87e2-49d9-97f9-4178eb485f75,,9681.0,5948.0,1092.07,80.1,0.11,0.18
2025-06-18,LinkedIn,3b945f1e-1b94-4dbf-952b-83794f7d2910,9837.0,1076.0,441.0,4850.09,493.05,4.51,11.0
2025-06-27,Meta Ads,bfb83578-44fd-4d8c-a55e-3ddaddbe9800,84777.0,50900.0,23212.0,149.49,1.76,0.0,0.01
2025-05-12,Meta Ads,e4233782-276f-48e1-bb20-53a119d583ba,20418.0,13824.0,11699.0,5953.23,291.57,0.43,0.51
2025-05-24,Google Ads,7d5be5cc-9322-4e91-859f-03c0e72bff11,39272.0,37148.0,7795.0,9795.23,249.42,0.26,1.26
2025-06-23,Meta Ads,e4a8480a-e548-4e06-8f59-a1736f8d69d9,30427.0,23642.0,21949.0,1345.07,44.21,0.06,0.06
2025-04-19,Twitter,f5fbb408-5624-4a1d-b2cd-88b2b92de2c1,79898.0,7676.0,4048.0,8385.04,104.95,1.09,2.07
2025-05-03,Meta Ads,5e7156aa-2bb1-48fa-b114-846b6d4d9b3c,6475.0,2827.0,2404.0,4419.57,682.56,1.56,1.84
2025-04-18,,aeeb5421-afdd-4a70-a8f3-2f01fa30a516,48254.0,21576.0,2905.0,3320.26,68.81,0.15,1.14
2025-05-06,Google Ads,8978fe8a-dc4c-4ed8-a0d7-9d4ad82493ed,82902.0,28002.0,12666.0,7288.39,87.92,0.26,0.58
2025-05-05,Google Ads,03d3c683-e9b8-403b-a2f8-c3e6d9cf619a,40547.0,9805.0,625.0,8619.35,212.58,0.88,13.79
2025-05-25,Google Ads,a6ab1743-cf5e-4dfe-97c2-1cc28f4640da,22735.0,8296.0,6888.0,614.15,27.01,,0.09
2025-06-05,Meta Ads,b92267e8-51f6-43cc-8e9c-c028c7174d98,98454.0,58393.0,35746.0,7572.55,76.91,0.13,0.21
2025-06-03,Google Ads,fd292152-8542-4a86-99b8-db8473270470,57467.0,51874.0,1471.0,7202.97,125.34,0.14,4.9
2025-04-20,Google Ads,d572b423-1336-4a3b-9224-abb46cb128cd,17409.0,10865.0,7891.0,4950.9,284.39,0.46,0.63
2025-07-11,LinkedIn,a9fb00de-85ca-4137-8684-20057813e795,21725.0,11433.0,10385.0,8213.09,378.05,0.72,0.79
2025-05-17,Google Ads,,50481.0,11593.0,5617.0,1034.42,20.49,0.09,0.18
2025-07-08,Twitter,362451c2-6967-45ac-b662-8cdbbaa38785,78589.0,69984.0,6957.0,1808.02,23.01,0.03,0.26
2025-07-02,Meta Ads,797c91d9-44d1-43ed-a66d-dfe8c75d7ed9,7616.0,S3g6Rqak,1701.0,5698.05,748.17,2.76,3.35
2025-04-19,Google Ads,69bb0fff-e870-4ba6-a514-473f72c0304d,66840.0,29957.0,20725.0,723.59,10.83,0.02,0.03
2025-06-26,LinkedIn,10c589bc-90e8-447f-91d2-163a59cd94fa,14193.0,11160.0,9259.0,5950.58,419.26,0.53,0.64
2025-06-24,Meta Ads,02a54878-7105-4de3-a08e-6e93a3e01e3b,98845.0,78135.0,34783.0,7753.47,78.44,0.1,0.22
2025-06-17,Meta Ads,f38a14b5-b975-4ea2-883f-f8a7519a4018,33623.0,30938.0,17827.0,6839.94,203.43,0.22,0.38
2025-05-22,Twitter,7fcbff53-a077-4dc2-a300-324b558b3be9,11974.0,1914.0,1861.0,9788.76,817.5,5.11,5.26
2025-04-21,Google Ads,9a455a55-b082-47bf-b58d-5606dafea711,41836.0,7884.0,7666.0,6694.86,160.03,0.85,0.87
2025-04-16,LinkedIn,ce6b16f1-83be-4073-8a7f-37d1a27f194a,8731.0,2162.0,183.0,3032.1,347.28,1.4,16.57
2025-05-12,Twitter,1658bfaa-59d4-44b2-9173-7ff6988e99f3,151.0,143.0,99.0,779.62,5163.05,5.45,7.87
2025-06-22,LinkedIn,9692e187-5420-4478-9903-0e19d2c782ca,32381.0,22884.0,15772.0,914.62,28.25,0.04,0.06
2025-04-18,Twitter,f9282b25-70f8-48b8-92ac-e6c8e17959a8,52494.0,40535.0,17152.0,587.37,11.19,0.01,0.03
2025-05-09,Google Ads,U2I5esfH,34103.0,18756.0,7664.0,9516.11,279.04,0.51,1.24
2025-05-10,Meta Ads,bf6f9577-25c1-4a8e-afa4-4f7adc23f59c,21686.0,7805.0,1915.0,8630.64,397.98,1.11,4.51
2025-07-05,Google Ads,06b91ec7-de79-41c1-b084-2cf2c9f89c38,89770.0,86951.0,75897.0,8123.81,90.5,0.09,0.11
2025-05-07,LinkedIn,a9c0d2ee-419c-4253-9264-63e67e2fa73c,64860.0,33049.0,27885.0,5498.35,84.77,0.17,0.2
2025-04-15,Meta Ads,261f4183-d1de-4fdc-b73b-20dc4702ca50,67201.0,24733.0,23589.0,7585.57,bMyx5TWy,0.31,0.32
2025-06-02,Twitter,24deda81-5a6a-419c-844f-feddd76aefd3,76217.0,73088.0,6869.0,5766.56,75.66,0.08,0.84
2025-04-29,Meta Ads,1399e42c-d013-4fd3-8dd7-a82b27bd8a0b,29872.0,3653.0,2180.0,7927.01,265.37,2.17,3.64
2025-07-05,LinkedIn,cb6625b7-acdc-4f3f-8102-cf29a7c81732,44880.0,1677.0,754.0,6139.68,136.8,3.66,8.14
2025-06-09,LinkedIn,829c0f33-dfc3-40e4-9660-b38123c44355,15163.0,12462.0,4937.0,714.58,47.13,0.06,0.14
2025-05-07,Google Ads,b07e5709-0e8b-4c96-8c6b-0969d0422e66,3850.0,577.0,21.0,2512.74,652.66,4.35,119.65
2025-05-24,LinkedIn,536823e1-037f-498e-9fbf-48c963334572,10896.0,8486.0,7471.0,8054.67,739.23,0.95,1.08
2025-05-21,Meta Ads,268ae881-8629-4cec-ac8e-9181fd0c624f,79352.0,75793.0,33905.0,5670.64,71.46,0.07,0.17
2025-06-26,LinkedIn,4f419caa-1fe4-403a-be12-44ee1caf9d8b,11832.0,10525.0,1875.0,8561.83,723.62,0.81,4.57
2025-04-23,Twitter,f4d1252b-75fa-4601-9e79-b1f894167162,26623.0,13311.0,11007.0,2341.69,87.96,0.18,0.21
2025-06-06,LinkedIn,be2eb9ea-baa5-47f8-86cf-c644bc74b891,41253.0,31403.0,27323.0,6377.17,154.59,0.2,0.23
2025-04-17,Twitter,33b4998e-a765-4f0d-b4cc-b1734fcc7659,15209.0,9678.0,7756.0,2670.58,175.59,0.28,0.34
2025-06-16,Twitter,ac0be803-9338-4dff-a659-dab242b446f4,47701.0,24530.0,8745.0,,13.71,0.03,0.07
2025-06-01,Google Ads,d2300988-38c2-4bcc-b2c6-786567da290d,12095.0,10314.0,1256.0,7251.25,599.52,0.7,5.77
2025-05-05,Google Ads,c1eaf092-c635-4eb2-824a-847fb58967db,8162.0,2981.0,94.0,8696.69,1065.51,2.92,92.52
2025-07-01,Meta Ads,7ab4e05d-74e4-4f81-bf18-58e103cb2d8a,98662.0,25672.0,10825.0,1617.53,16.39,0.06,0.15
2025-07-04,Google Ads,d6143357-8212-4403-b2a5-b80e3c7b80af,89421.0,88379.0,51610.0,8057.95,90.11,0.09,0.16
2025-05-19,Meta Ads,9f760dd5-bbbf-475d-b63d-3ff76e2eef65,28673.0,15761.0,2797.0,8602.0,300.0,0.55,3.08
2025-06-18,Meta Ads,5778166d-0f6d-45b7-89c6-2e4d74a9bc0e,87516.0,28315.0,16702.0,7469.45,85.35,0.26,0.45
2025-06-12,Twitter,734d2af9-32e7-43e1-8383-58bf2a3457b4,36213.0,13558.0,5141.0,8565.96,236.54,0.63,GXBt70Oc
2025-05-31,LinkedIn,2e79b97f-9fb5-45be-b913-967f263f858a,37672.0,19414.0,4968.0,8798.41,233.55,0.45,1.77
2025-06-24,LinkedIn,d94c4c0a-4264-4057-88c1-ce1936e61498,9847.0,6109.0,3671.0,906.17,92.02,0.15,0.25
2025-05-29,Meta Ads,d90c2e8e-7f2e-4b9a-a6a9-8b65dbc1d43f,51740.0,22896.0,14086.0,1201.96,23.23,0.05,0.09
2025-04-28,Meta Ads,36efcac5-1ea5-468e-861e-aaf55956926c,37650.0,28905.0,14828.0,832.21,22.1,0.03,0.06
2025-05-25,LinkedIn,8f3a84a0-a3f3-48c1-a5f1-012ba8fede79,2885.0,2497.0,506.0,4974.61,1724.3,1.99,9.83
2025-06-18,LinkedIn,d04afa30-e76f-4c9d-8e61-01d809433d28,5338.0,1705.0,1145.0,1890.85,354.22,1.11,1.65
2025-04-25,Meta Ads,6de13171-f3d8-4613-a058-96b3ab526ba9,23599.0,20442.0,11326.0,9492.28,402.23,0.46,0.84
2025-05-27,Google Ads,8aac224f-47b1-4baf-bfd4-3fa235bfdf9d,74793.0,28197.0,12066.0,3408.05,45.57,0.12,0.28
2025-04-15,LinkedIn,413b773f-689b-4b4c-8a7a-bceb18e4b5a8,91921.0,2645.0,207.0,5403.36,58.78,2.04,26.1
2025-05-19,Meta Ads,4c7daeb6-0ca0-47ee-8617-08bd42070d62,21287.0,3098.0,2065.0,8136.74,382.24,2.63,3.94
2025-05-07,Google Ads,a4408694-5c8f-48f6-a763-3acf30e695a9,96301.0,79725.0,59019.0,5276.42,54.79,0.07,0.09
2025-06-15,Google Ads,d903809b-4930-471c-8dea-482e77436e88,27460.0,7500.0,3786.0,6985.36,254.38,0.93,1.85
2025-07-10,Meta Ads,5f3d93ec-8405-4180-8e5f-58a520905b2c,20133.0,7794.0,5459.0,5262.42,261.38,0.68,0.96
2025-07-10,LinkedIn,5217256c-aa09-4206-99d8-de143508e75a,70987.0,25037.0,13000.0,1977.49,27.86,0.08,0.15
2025-06-19,LinkedIn,c56dbcb3-c205-4bc0-ab95-5a6da8b27261,53480.0,38971.0,22323.0,5659.11,105.82,0.15,0.25
2025-06-18,Meta Ads,84af6784-4e45-425c-bc21-17d510bfbe76,63912.0,53959.0,SRH9s43E,7056.21,110.41,0.13,0.54
2025-07-01,Google Ads,e5927805-4107-4062-ac4f-e9f9b48ad9e7,83482.0,409.0,394.0,6470.45,77.51,15.82,16.42
2025-05-02,Twitter,301f0895-0ed9-4965-b428-d7ec5cc7d6c2,75198.0,32430.0,7270.0,9946.67,,0.31,1.37
2025-07-12,Twitter,a072e083-99da-4b67-a11c-41f503021968,81370.0,67063.0,,5770.04,70.91,0.09,0.38
2025-05-30,Meta Ads,a1cbfdc1-08be-4ca3-a9a1-a1df1ecad064,48533.0,47428.0,8102.0,1281.62,26.41,0.03,0.16
2025-07-05,Meta Ads,8ded725c-1d34-460d-b7cb-c700e5fc7e26,66552.0,63651.0,62839.0,6489.77,97.51,0.1,0.1
2025-05-28,Twitter,f1f48f5b-d376-409d-9d10-50f43f32b689,92586.0,85932.0,44946.0,8990.5,97.1,0.1,0.2
2025-07-02,LinkedIn,0301c714-3ee2-4d89-812a-c97544502a3c,88869.0,15086.0,1888.0,4659.53,52.43,0.31,2.47
2025-06-20,Twitter,a5b6c9ec-455a-412d-bcf6-816249334445,44961.0,27253.0,3753.0,2659.86,59.16,0.1,0.71
2025-06-10,Meta Ads,3503875c-2707-46da-9ac1-1af3abb16782,68489.0,53293.0,980.0,5280.63,77.1,0.1,5.39
2025-05-13,Google Ads,a530d01e-8ea2-4ac7-a7e9-1352223102e2,48569.0,42796.0,27028.0,8990.95,185.12,0.21,0.33
2025-06-16,LinkedIn,ae2e23cc-23bd-4d33-8726-b46af5eeceda,22456.0,20267.0,6439.0,n4CVvG4V,413.39,0.46,1.44
2025-06-14,LinkedIn,06625253-5641-4fa2-904f-946fe65a66b6,57092.0,52399.0,48759.0,8177.21,143.23,0.16,0.17
2025-06-20,Google Ads,b33bcda2-e09a-4b38-8cc9-283fc6c55ed8,1215.0,614.0,171.0,8825.95,7264.16,14.37,51.61
2025-07-03,Meta Ads,9efb7abd-61a6-4544-83c9-0ca010049a43,43520.0,3388.0,2940.0,,71.24,0.92,1.05
2025-04-29,Google Ads,a6f3e250-f598-4d86-86f4-1f4724da88e3,57029.0,27300.0,19203.0,1336.36,23.43,0.05,0.07
2025-07-07,Meta Ads,1a2fffc9-36bb-405c-8c5e-a46995e393d2,81161.0,65886.0,65200.0,1226.8,15.12,0.02,0.02
2025-05-22,Google Ads,e89c0af1-3f6b-4539-b7fd-422c564c5861,57882.0,2179.0,1581.0,9233.81,159.53,4.24,5.84
2025-05-09,Google Ads,cbacf3f5-0f5f-4aa3-89d0-b511ba5c3eef,40776.0,38275.0,,1692.79,41.51,0.04,0.72
2025-04-26,Google Ads,90408843-3679-4f3c-966f-5566e1e79878,22968.0,8274.0,7096.0,6522.3,283.97,0.79,0.92
2025-05-12,LinkedIn,79b1e837-0302-4248-b043-725f55226e26,,23897.0,950.0,7482.69,177.78,0.31,7.88
2025-05-12,Meta Ads,dadf4db6-aee9-4fc0-8390-b58d2400f40e,57318.0,6752.0,2592.0,6294.69,109.82,0.93,2.43
2025-05-29,LinkedIn,9ea57c3d-1b8e-4214-8ac9-db03b2d5401e,87040.0,13498.0,10854.0,7109.33,81.68,0.53,0.65
2025-05-27,Twitter,1afbd57c-bfc6-49f8-8daa-96f76959deaf,45404.0,35964.0,6705.0,1966.65,43.31,0.05,0.29
2025-07-02,Meta Ads,e5cb1f1f-4888-4ded-8905-84ba1f6c9962,46673.0,21003.0,5734.0,8709.66,186.61,,1.52
2025-06-18,Google Ads,7217b670-e08d-4f6e-8eb0-6f396e8aacc6,92160.0,71510.0,53441.0,9554.89,103.68,0.13,0.18
2025-04-27,Google Ads,7f15b465-e4b2-4e19-8cec-e35bac80caa0,27929.0,12961.0,8433.0,7176.04,256.94,0.55,0.85
2025-04-15,Meta Ads,056dcc48-451f-4a21-9c7e-f23dca688f8b,26026.0,19385.0,11314.0,4487.4,172.42,0.23,0.4
2025-07-06,Google Ads,a3c4fb8e-57c2-4cca-88ea-3ff41ca6edbd,66019.0,1413.0,369.0,531.08,8.04,0.38,1.44
2025-06-03,Meta Ads,818f825b-3fc4-465e-946b-fb613679b34c,49590.0,38110.0,940.0,4049.85,81.67,0.11,4.31
2025-05-29,Google Ads,c8d1b96d-5975-423c-b593-07945be815e2,35382.0,15642.0,6116.0,6574.25,185.81,0.42,1.07
2025-05-02,Meta Ads,59ae502c-97a9-41de-8c74-fd1f2f351983,3177.0,3160.0,2849.0,7029.63,2212.66,2.22,2.47
2025-07-05,LinkedIn,4e7588eb-ea35-443a-ba0d-94c89918561b,76244.0,34450.0,31285.0,7559.38,99.15,0.22,0.24
2025-05-25,Google Ads,88fd35e4-ff7d-48fe-88fb-579c60ba0d06,72114.0,34652.0,25245.0,1293.85,17.94,0.04,0.05
2025-07-06,Google Ads,fe0391e5-5719-43cb-96fd-5f34dab5c88f,26693.0,4259.0,212.0,371.55,13.92,0.09,1.75
