campaign_item_id,no_of_days,time,ext_service_id,ext_service_name,creative_id,creative_width,creative_height,search_tags,template_id,landing_page,advertiser_id,advertiser_name,network_id,approved_budget,advertiser_currency,channel_id,channel_name,max_bid_cpm,network_margin,campaign_budget_usd,impressions,clicks,stats_currency,currency_code,exchange_rate,media_cost_usd,position_in_content,unique_reach,total_reach,search_tag_cat,cmi_currency_code,timezone,weekday_cat,keywords
3161,36,2022-11-19,4,Google Ads,6850,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/affordable-jewelry/,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,554,2,AED,AED,1,1.301183,,,,Others,AED,Asia/Kolkata,week_day,chic and affordable jewelry
3161,37,2022-11-20,4,Google Ads,6850,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/costume-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,555,9,AED,AED,1,1.399022,,,,Others,AED,Asia/Kolkata,week_end,minimalist jewelry
3161,38,2022-11-21,16,DV360,6850,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,538,2,AED,AED,1,1.02602,,,,Others,AED,Asia/Kolkata,week_day,bangles
3161,39,2022-11-22,128,Facebook Ads,6850,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/affordable-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,538,2,AED,AED,1,0.9208,,,,Others,AED,Asia/Kolkata,week_day,concert jewelry
3161,40,2022-11-23,128,Facebook Ads,6850,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,542,3,AED,AED,1,1.13197,,,,Others,AED,Asia/Kolkata,week_day,zodiac jewelry
3161,41,2022-11-24,16,DV360,6850,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/delicate-bracelets-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,529,10,AED,AED,1,0.731593,,,,Others,AED,Asia/Kolkata,week_day,artisan jewelry
3161,42,2022-11-25,16,DV360,6850,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,529,8,AED,AED,1,0.790521,,,,Others,AED,Asia/Kolkata,week_day,nature-inspired jewelry
3161,43,2022-11-26,16,DV360,6850,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/costume-jewelry-for-women,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,547,4,AED,AED,1,1.264283,,,,Others,AED,Asia/Kolkata,week_day,chic and affordable jewelry
3161,44,2022-11-27,4,Google Ads,6850,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/bold-jewelry-for-women,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,555,4,AED,AED,1,1.512491,,,,Others,AED,Asia/Kolkata,week_end,unique jewelry
3161,45,2022-11-28,4,Google Ads,6850,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/choker-necklaces-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,540,10,AED,AED,1,1.290865,,,,Others,AED,Asia/Kolkata,week_day,jewelry sets
3161,46,2022-11-29,16,DV360,6850,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/costume-jewelry-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,542,2,AED,AED,1,1.396522,,,,Others,AED,Asia/Kolkata,week_day,birthstone jewelry
3161,47,2022-11-30,128,Facebook Ads,6850,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/women/fashion-jewelry/,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,527,6,AED,AED,1,0.731271,,,,Others,AED,Asia/Kolkata,week_day,minimalist jewelry
3161,48,2022-12-01,128,Facebook Ads,6850,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/rhinestone-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,539,3,AED,AED,1,1.06162,,,,Others,AED,Asia/Kolkata,week_day,summer jewelry
3161,49,2022-12-02,4,Google Ads,6850,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/hoop-earrings-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,535,9,AED,AED,1,0.916356,,,,Others,AED,Asia/Kolkata,week_day,threader earrings
3161,50,2022-12-03,16,DV360,6850,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/women/fashion-jewelry,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,539,7,AED,AED,1,0.884821,,,,Others,AED,Asia/Kolkata,week_day,bold jewelry
3161,51,2022-12-04,4,Google Ads,6850,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,550,3,AED,AED,1,1.362539,,,,Others,AED,Asia/Kolkata,week_end,formal jewelry
3161,52,2022-12-05,128,Facebook Ads,6850,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/women/statement-jewelry/,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,538,6,AED,AED,1,1.029023,,,,Others,AED,Asia/Kolkata,week_day,sophisticated jewelry
3161,53,2022-12-06,128,Facebook Ads,6850,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,531,8,AED,AED,1,0.914683,,,,Others,AED,Asia/Kolkata,week_day,bridal jewelry
3161,54,2022-12-07,4,Google Ads,6850,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/women/affordable-jewelry/,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,534,4,AED,AED,1,0.907266,,,,Others,AED,Asia/Kolkata,week_day,fashion brooches
3161,55,2022-12-08,16,DV360,6850,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/mixed-metal-jewelry-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,532,5,AED,AED,1,0.935008,,,,Others,AED,Asia/Kolkata,week_day,gemstone jewelry
3161,56,2022-12-09,4,Google Ads,6850,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/costume-jewelry/,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,534,11,AED,AED,1,1.059232,,,,Others,AED,Asia/Kolkata,week_day,formal jewelry
3161,57,2022-12-10,128,Facebook Ads,6850,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,537,3,AED,AED,1,1.091168,,,,Others,AED,Asia/Kolkata,week_day,statement jewelry
3161,0,2022-10-14,4,Google Ads,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/chunky-jewelry-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,696,14,AED,AED,1,6.088296,,,,Others,AED,Asia/Kolkata,week_day,formal jewelry
3161,1,2022-10-15,16,DV360,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/trendy-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,878,14,AED,AED,1,14.026892,,,,Others,AED,Asia/Kolkata,week_day,pendant necklaces
3161,2,2022-10-16,4,Google Ads,6855,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/dainty-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,999,13,AED,AED,1,14.895399,,,,Others,AED,Asia/Kolkata,week_end,layered earrings
3161,3,2022-10-17,128,Facebook Ads,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,950,13,AED,AED,1,14.44624,,,,Others,AED,Asia/Kolkata,week_day,layered bracelets
3161,4,2022-10-18,4,Google Ads,6855,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/women/statement-jewelry/,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,968,10,AED,AED,1,11.718362,,,,Others,AED,Asia/Kolkata,week_day,chic and affordable jewelry
3161,5,2022-10-19,128,Facebook Ads,6855,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/women/statement-jewelry/,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,670,11,AED,AED,1,5.554053,,,,Others,AED,Asia/Kolkata,week_day,fashionable jewelry
3161,6,2022-10-20,128,Facebook Ads,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/statement-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,627,11,AED,AED,1,4.478224,,,,Others,AED,Asia/Kolkata,week_day,religious jewelry
3161,7,2022-10-21,128,Facebook Ads,6855,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/pearl-jewelry-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,587,11,AED,AED,1,2.376845,,,,Others,AED,Asia/Kolkata,week_day,art deco jewelry
3161,8,2022-10-22,16,DV360,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/minimalist-jewelry-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,571,3,AED,AED,1,2.473478,,,,Others,AED,Asia/Kolkata,week_day,bohemian jewelry
3161,9,2022-10-23,16,DV360,6855,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,570,5,AED,AED,1,2.29007,,,,Others,AED,Asia/Kolkata,week_end,affordable luxury jewelry
3161,10,2022-10-24,128,Facebook Ads,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/vintage-inspired-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,577,6,AED,AED,1,2.360499,,,,Others,AED,Asia/Kolkata,week_day,rhinestone jewelry
3161,11,2022-10-25,128,Facebook Ads,6855,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/hoop-earrings-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,561,10,AED,AED,1,1.850892,,,,Others,AED,Asia/Kolkata,week_day,bangles
3161,12,2022-10-26,4,Google Ads,6855,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/mixed-metal-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,569,8,AED,AED,1,2.011862,,,,Others,AED,Asia/Kolkata,week_day,hair accessories
3161,13,2022-10-27,128,Facebook Ads,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,549,8,AED,AED,1,1.54694,,,,Others,AED,Asia/Kolkata,week_day,bangles
3161,14,2022-10-28,16,DV360,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/fashion-jewelry,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,559,6,AED,AED,1,1.843539,,,,Others,AED,Asia/Kolkata,week_day,bohemian jewelry
3161,15,2022-10-29,16,DV360,6855,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/dainty-jewelry-for-women,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,562,8,AED,AED,1,1.89011,,,,Others,AED,Asia/Kolkata,week_day,drop earrings
3161,16,2022-10-30,4,Google Ads,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/women/costume-jewelry/,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,579,4,AED,AED,1,2.089559,,,,Others,AED,Asia/Kolkata,week_end,religious jewelry
3161,17,2022-10-31,16,DV360,6855,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/costume-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,573,4,AED,AED,1,1.960368,,,,Others,AED,Asia/Kolkata,week_day,dazzling jewelry
3161,18,2022-11-01,4,Google Ads,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/mixed-metal-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,595,4,AED,AED,1,1.862066,,,,Others,AED,Asia/Kolkata,week_day,tassel earrings
3161,19,2022-11-02,128,Facebook Ads,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/trendy-jewelry/,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,568,3,AED,AED,1,1.566414,,,,Others,AED,Asia/Kolkata,week_day,multi-strand necklaces
3161,20,2022-11-03,4,Google Ads,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/costume-jewelry/,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,570,4,AED,AED,1,1.646657,,,,Others,AED,Asia/Kolkata,week_day,rhinestone jewelry
3161,21,2022-11-04,16,DV360,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/affordable-jewelry/,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,568,6,AED,AED,1,1.752414,,,,Others,AED,Asia/Kolkata,week_day,affordable statement jewelry
3161,22,2022-11-05,16,DV360,6855,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/multi-strand-necklaces-for-women,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,574,8,AED,AED,1,1.807713,,,,Others,AED,Asia/Kolkata,week_day,victorian jewelry
3161,23,2022-11-06,128,Facebook Ads,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/trendy-jewelry/,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,587,10,AED,AED,1,2.1671,,,,Others,AED,Asia/Kolkata,week_end,affordable statement jewelry
3161,24,2022-11-07,128,Facebook Ads,6855,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/beaded-jewelry-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,588,3,AED,AED,1,1.986405,,,,Others,AED,Asia/Kolkata,week_day,luxury jewelry
3161,25,2022-11-08,128,Facebook Ads,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/cuff-bracelets-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,567,2,AED,AED,1,1.578812,,,,Others,AED,Asia/Kolkata,week_day,anklets
3161,26,2022-11-09,128,Facebook Ads,6855,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/unique-jewelry-for-women,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,571,8,AED,AED,1,1.911073,,,,Others,AED,Asia/Kolkata,week_day,vintage-inspired jewelry
3161,27,2022-11-10,4,Google Ads,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/chunky-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,554,5,AED,AED,1,1.478307,,,,Others,AED,Asia/Kolkata,week_day,affordable luxury jewelry
3161,28,2022-11-11,16,DV360,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/bold-jewelry/,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,558,9,AED,AED,1,1.395252,,,,Others,AED,Asia/Kolkata,week_day,wedding jewelry
3161,29,2022-11-12,128,Facebook Ads,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/boho-jewelry-for-women,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,565,11,AED,AED,1,1.725262,,,,Others,AED,Asia/Kolkata,week_day,designer-inspired jewelry
3161,30,2022-11-13,4,Google Ads,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/affordable-jewelry/,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,571,11,AED,AED,1,1.822698,,,,Others,AED,Asia/Kolkata,week_end,tribal jewelry
3161,31,2022-11-14,4,Google Ads,6855,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,577,2,AED,AED,1,1.831769,,,,Others,AED,Asia/Kolkata,week_day,clip-on earrings
3161,32,2022-11-15,4,Google Ads,6855,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/designer-inspired-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,580,9,AED,AED,1,2.188827,,,,Others,AED,Asia/Kolkata,week_day,exquisite jewelry
3161,33,2022-11-16,4,Google Ads,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/women/trendy-jewelry/,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,576,4,AED,AED,1,2.068666,,,,Others,AED,Asia/Kolkata,week_day,bold jewelry
3161,34,2022-11-17,128,Facebook Ads,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/long-necklaces-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,576,2,AED,AED,1,2.039891,,,,Others,AED,Asia/Kolkata,week_day,delicate bracelets
3161,35,2022-11-18,16,DV360,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/fashion-jewelry/,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,592,10,AED,AED,1,2.445222,,,,Others,AED,Asia/Kolkata,week_day,modern jewelry
3161,36,2022-11-19,128,Facebook Ads,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,585,10,AED,AED,1,2.361883,,,,Others,AED,Asia/Kolkata,week_day,stud earrings
3161,37,2022-11-20,4,Google Ads,6855,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/tassel-earrings-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,571,11,AED,AED,1,2.079295,,,,Others,AED,Asia/Kolkata,week_end,fashionable jewelry
3161,38,2022-11-21,16,DV360,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/pendant-necklaces-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,559,2,AED,AED,1,1.865043,,,,Others,AED,Asia/Kolkata,week_day,choker necklaces
3161,39,2022-11-22,16,DV360,6855,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/bold-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,560,6,AED,AED,1,1.678943,,,,Others,AED,Asia/Kolkata,week_day,beach jewelry
3161,40,2022-11-23,16,DV360,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,572,5,AED,AED,1,2.105034,,,,Others,AED,Asia/Kolkata,week_day,huggie earrings
3161,41,2022-11-24,4,Google Ads,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,552,10,AED,AED,1,1.53458,,,,Others,AED,Asia/Kolkata,week_day,exquisite jewelry
3161,42,2022-11-25,4,Google Ads,6855,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/trendy-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,546,11,AED,AED,1,1.428314,,,,Others,AED,Asia/Kolkata,week_day,layered jewelry
3161,43,2022-11-26,16,DV360,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/long-necklaces-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,576,10,AED,AED,1,2.29518,,,,Others,AED,Asia/Kolkata,week_day,bold jewelry
3161,44,2022-11-27,16,DV360,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/long-necklaces-for-women,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,588,8,AED,AED,1,2.603609,,,,Others,AED,Asia/Kolkata,week_end,bold jewelry
3161,45,2022-11-28,16,DV360,6855,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/affordable-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,556,7,AED,AED,1,1.938309,,,,Others,AED,Asia/Kolkata,week_day,festival jewelry
3161,46,2022-11-29,4,Google Ads,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/mixed-metal-jewelry-for-women,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,545,4,AED,AED,1,1.536292,,,,Others,AED,Asia/Kolkata,week_day,affordable jewelry
3161,47,2022-11-30,128,Facebook Ads,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/women/fashion-jewelry,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,540,3,AED,AED,1,1.25509,,,,Others,AED,Asia/Kolkata,week_day,rhinestone jewelry
3161,48,2022-12-01,4,Google Ads,6855,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/costume-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,554,5,AED,AED,1,1.479776,,,,Others,AED,Asia/Kolkata,week_day,party jewelry
3161,49,2022-12-02,4,Google Ads,6855,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/pearl-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,551,11,AED,AED,1,1.505617,,,,Others,AED,Asia/Kolkata,week_day,costume jewelry sets
3161,50,2022-12-03,16,DV360,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/affordable-jewelry/,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,572,5,AED,AED,1,2.152359,,,,Others,AED,Asia/Kolkata,week_day,whimsical jewelry
3161,51,2022-12-04,4,Google Ads,6855,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/designer-inspired-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,582,8,AED,AED,1,2.629535,,,,Others,AED,Asia/Kolkata,week_end,gemstone jewelry
3161,52,2022-12-05,128,Facebook Ads,6855,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/pearl-jewelry-for-women,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,572,7,AED,AED,1,2.475141,,,,Others,AED,Asia/Kolkata,week_day,sophisticated jewelry
3161,53,2022-12-06,128,Facebook Ads,6855,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/hoop-earrings-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,564,4,AED,AED,1,2.222122,,,,Others,AED,Asia/Kolkata,week_day,exquisite jewelry
3161,54,2022-12-07,16,DV360,6855,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/layered-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,561,4,AED,AED,1,1.838668,,,,Others,AED,Asia/Kolkata,week_day,religious jewelry
3161,55,2022-12-08,16,DV360,6855,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/women/costume-jewelry/,6391,UAE,353,10000.0,AED,1,Display,,0.0,698.910082,559,10,AED,AED,1,1.936446,,,,Others,AED,Asia/Kolkata,week_day,affordable jewelry
3161,56,2022-12-09,128,Facebook Ads,6855,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/hoop-earrings-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,551,8,AED,AED,1,1.586742,,,,Others,AED,Asia/Kolkata,week_day,elegant and modern jewelry
3161,57,2022-12-10,4,Google Ads,6855,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/women/bold-jewelry/,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,563,7,AED,AED,1,2.266519,,,,Others,AED,Asia/Kolkata,week_day,fall jewelry
3161,0,2022-10-14,128,Facebook Ads,6860,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/designer-inspired-jewelry/,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,528,10,AED,AED,1,0.680433,,,,Others,AED,Asia/Kolkata,week_day,colorful jewelry
3161,1,2022-10-15,4,Google Ads,6860,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/unique-jewelry-for-women,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,546,8,AED,AED,1,1.538598,,,,Others,AED,Asia/Kolkata,week_day,vibrant jewelry
3161,2,2022-10-16,4,Google Ads,6860,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections,6391,UAE,353,10000.0,AED,32,Mobile,,0.0,698.910082,552,7,AED,AED,1,1.491949,,,,Others,AED,Asia/Kolkata,week_end,layered necklaces
3161,3,2022-10-17,128,Facebook Ads,6860,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/dainty-jewelry-for-women,6391,UAE,353,10000.0,AED,64,Video,,0.0,698.910082,556,11,AED,AED,1,1.951897,,,,Others,AED,Asia/Kolkata,week_day,stud earrings
3161,4,2022-10-18,128,Facebook Ads,6860,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/costume-jewelry/,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,577,13,AED,AED,1,2.474274,,,,Others,AED,Asia/Kolkata,week_day,zodiac jewelry
3161,5,2022-10-19,128,Facebook Ads,6860,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,530,10,AED,AED,1,0.747427,,,,Others,AED,Asia/Kolkata,week_day,beaded bracelets
3161,6,2022-10-20,16,DV360,6860,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/bold-jewelry-for-women,6391,UAE,353,10000.0,AED,4,Search,,0.0,698.910082,530,3,AED,AED,1,0.859678,,,,Others,AED,Asia/Kolkata,week_day,wedding jewelry
3161,7,2022-10-21,16,DV360,6860,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/affordable-jewelry-for-women,6391,UAE,353,10000.0,AED,8,Social,,0.0,698.910082,521,3,AED,AED,1,0.449267,,,,Others,AED,Asia/Kolkata,week_day,beaded bracelets
